variant,seed,score_base_start,alpha,threshold,alloc,gap_min,gap_max,ret_pct,dd_pct,trades
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,15,0.6,0.998,-0.0005,0.0265,2007.9470722051776,40.95530196254833,62
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,15,0.6,0.9998,-0.001,0.0255,2013.4805822307196,40.8994944316903,62
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,15,0.6,0.9998,-0.0005,0.0265,2013.4805822307196,40.8994944316903,62
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,15,0.64,0.998,-0.001,0.0255,2007.9470722051776,40.95530196254833,62
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,15,0.64,0.998,-0.0005,0.0265,2007.9470722051776,40.95530196254833,62
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,15,0.64,0.9998,-0.001,0.0255,2013.4805822307196,40.8994944316903,62
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,15,0.64,0.9998,-0.0005,0.0265,2013.4805822307196,40.8994944316903,62
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,16,0.58,0.998,-0.001,0.0255,1142.386905244489,40.837511146572005,61
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,16,0.58,0.998,-0.0005,0.0265,678.3132774524853,40.739541707006325,61
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,16,0.58,0.9998,-0.001,0.0255,1146.277503740074,40.863546894145365,61
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,16,0.58,0.9998,-0.0005,0.0265,674.1533684480696,40.5596649428009,61
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,16,0.6,0.998,-0.001,0.0255,1142.386905244489,40.837511146572005,61
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,16,0.6,0.998,-0.0005,0.0265,678.3132774524853,40.739541707006325,61
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,16,0.6,0.9998,-0.001,0.0255,1146.277503740074,40.863546894145365,61
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,16,0.6,0.9998,-0.0005,0.0265,674.1533684480696,40.5596649428009,61
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,16,0.64,0.998,-0.001,0.0255,1142.386905244489,40.837511146572005,61
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,16,0.64,0.998,-0.0005,0.0265,678.3132774524853,40.739541707006325,61
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,16,0.64,0.9998,-0.001,0.0255,1146.277503740074,40.863546894145365,61
mlp_h88_e500_gt1_wd2e4,440,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,674.1533684480696,40.5596649428009,61
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,14,0.58,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,14,0.58,0.998,-0.0005,0.0265,2358.9755060124385,15.999178014619474,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,14,0.58,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,2380.280501012439,15.999870695542374,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,14,0.6,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,14,0.6,0.998,-0.0005,0.0265,2358.9755060124385,15.999178014619474,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,14,0.6,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,2380.280501012439,15.999870695542374,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,14,0.64,0.998,-0.001,0.0255,2358.9755060124385,15.999178014619474,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,14,0.64,0.998,-0.0005,0.0265,2358.9755060124385,15.999178014619474,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,14,0.64,0.9998,-0.001,0.0255,2380.280501012439,15.999870695542374,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,2380.280501012439,15.999870695542374,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,15,0.58,0.998,-0.001,0.0255,3031.0355084647726,15.970330460477403,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,15,0.58,0.998,-0.0005,0.0265,3031.0355084647726,15.970330460477403,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,15,0.58,0.9998,-0.001,0.0255,3032.330230964772,16.01910595150687,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,3032.330230964772,16.01910595150687,65
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,15,0.6,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,15,0.6,0.998,-0.0005,0.0265,3054.1691471339727,15.970330460477403,64
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,15,0.6,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,3055.384797133972,16.01910595150687,64
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,15,0.64,0.998,-0.001,0.0255,3054.1691471339727,15.970330460477403,64
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,15,0.64,0.998,-0.0005,0.0265,3054.1691471339727,15.970330460477403,64
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,15,0.64,0.9998,-0.001,0.0255,3055.384797133972,16.01910595150687,64
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,3055.384797133972,16.01910595150687,64
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,16,0.58,0.998,-0.001,0.0255,1624.8460739138277,40.875291598976396,62
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,16,0.58,0.998,-0.0005,0.0265,1624.8460739138277,40.875291598976396,62
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,16,0.58,0.9998,-0.001,0.0255,1624.3502839393695,41.0122423194315,62
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,1624.3502839393695,41.0122423194315,62
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,16,0.6,0.998,-0.001,0.0255,1624.8460739138277,40.875291598976396,62
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,16,0.6,0.998,-0.0005,0.0265,1624.8460739138277,40.875291598976396,62
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,16,0.6,0.9998,-0.001,0.0255,1624.3502839393695,41.0122423194315,62
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,1624.3502839393695,41.0122423194315,62
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,16,0.64,0.998,-0.001,0.0255,1637.8555090970276,40.875291598976396,61
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,16,0.64,0.998,-0.0005,0.0265,1637.8555090970276,40.875291598976396,61
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,16,0.64,0.9998,-0.001,0.0255,1636.5559266225696,41.0122423194315,61
mlp_h88_e500_gt1_wd2e4,440,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,1636.5559266225696,41.0122423194315,61
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,14,0.58,0.998,-0.001,0.0255,136.4080651899999,42.0964639368487,61
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,14,0.58,0.998,-0.0005,0.0265,173.07362960999998,41.828644677629505,61
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,14,0.58,0.9998,-0.001,0.0255,136.92192519000002,41.919167068655526,61
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,175.61978711000003,41.828644677629505,61
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,14,0.6,0.998,-0.001,0.0255,136.4080651899999,42.0964639368487,61
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,14,0.6,0.998,-0.0005,0.0265,173.07362960999998,41.828644677629505,61
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,14,0.6,0.9998,-0.001,0.0255,136.92192519000002,41.919167068655526,61
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,14,0.6,0.9998,-0.0005,0.0265,175.61978711000003,41.828644677629505,61
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,14,0.64,0.998,-0.001,0.0255,136.4080651899999,42.0964639368487,61
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,14,0.64,0.998,-0.0005,0.0265,173.07362960999998,41.828644677629505,61
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,14,0.64,0.9998,-0.001,0.0255,136.92192519000002,41.919167068655526,61
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,14,0.64,0.9998,-0.0005,0.0265,175.61978711000003,41.828644677629505,61
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,15,0.58,0.998,-0.001,0.0255,92.79916452999998,41.95943286055951,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,15,0.58,0.998,-0.0005,0.0265,104.48851395000007,42.205454259058776,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,15,0.58,0.9998,-0.001,0.0255,92.25916452999998,41.95943286055951,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,15,0.58,0.9998,-0.0005,0.0265,104.54851395000007,42.205454259058776,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,15,0.6,0.998,-0.001,0.0255,92.79916452999998,41.95943286055951,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,15,0.6,0.998,-0.0005,0.0265,104.48851395000007,42.205454259058776,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,15,0.6,0.9998,-0.001,0.0255,92.25916452999998,41.95943286055951,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,15,0.6,0.9998,-0.0005,0.0265,104.54851395000007,42.205454259058776,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,15,0.64,0.998,-0.001,0.0255,92.79916452999998,41.95943286055951,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,15,0.64,0.998,-0.0005,0.0265,104.48851395000007,42.205454259058776,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,15,0.64,0.9998,-0.001,0.0255,92.25916452999998,41.95943286055951,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,15,0.64,0.9998,-0.0005,0.0265,104.54851395000007,42.205454259058776,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,16,0.58,0.998,-0.001,0.0255,137.54780652833486,41.71278353653772,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,16,0.58,0.998,-0.0005,0.0265,168.36774413824247,41.86244775926478,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,16,0.58,0.9998,-0.001,0.0255,137.54780652833486,41.71278353653772,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,16,0.58,0.9998,-0.0005,0.0265,167.78452913824245,42.07422967040468,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,16,0.6,0.998,-0.001,0.0255,137.54780652833486,41.71278353653772,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,16,0.6,0.998,-0.0005,0.0265,168.36774413824247,41.86244775926478,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,16,0.6,0.9998,-0.001,0.0255,137.54780652833486,41.71278353653772,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,16,0.6,0.9998,-0.0005,0.0265,167.78452913824245,42.07422967040468,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,16,0.64,0.998,-0.001,0.0255,137.54780652833486,41.71278353653772,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,16,0.64,0.998,-0.0005,0.0265,168.36774413824247,41.86244775926478,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,16,0.64,0.9998,-0.001,0.0255,137.54780652833486,41.71278353653772,60
mlp_h88_e500_gt1_wd2e4,472,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,167.78452913824245,42.07422967040468,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,14,0.58,0.998,-0.001,0.0255,136.4080651899999,42.0964639368487,61
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,14,0.58,0.998,-0.0005,0.0265,173.07362960999998,41.828644677629505,61
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,14,0.58,0.9998,-0.001,0.0255,136.92192519000002,41.919167068655526,61
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,175.61978711000003,41.828644677629505,61
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,14,0.6,0.998,-0.001,0.0255,136.4080651899999,42.0964639368487,61
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,14,0.6,0.998,-0.0005,0.0265,173.07362960999998,41.828644677629505,61
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,14,0.6,0.9998,-0.001,0.0255,136.92192519000002,41.919167068655526,61
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,175.61978711000003,41.828644677629505,61
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,14,0.64,0.998,-0.001,0.0255,136.4080651899999,42.0964639368487,61
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,14,0.64,0.998,-0.0005,0.0265,173.07362960999998,41.828644677629505,61
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,14,0.64,0.9998,-0.001,0.0255,136.92192519000002,41.919167068655526,61
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,175.61978711000003,41.828644677629505,61
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,15,0.58,0.998,-0.001,0.0255,84.62916452999998,41.95943286055951,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,15,0.58,0.998,-0.0005,0.0265,96.93853895000007,42.205454259058776,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,15,0.58,0.9998,-0.001,0.0255,84.08916452999998,41.95943286055951,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,96.93853895000007,42.205454259058776,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,15,0.6,0.998,-0.001,0.0255,84.62916452999998,41.95943286055951,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,15,0.6,0.998,-0.0005,0.0265,96.93853895000007,42.205454259058776,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,15,0.6,0.9998,-0.001,0.0255,84.08916452999998,41.95943286055951,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,96.93853895000007,42.205454259058776,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,15,0.64,0.998,-0.001,0.0255,84.62916452999998,41.95943286055951,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,15,0.64,0.998,-0.0005,0.0265,96.93853895000007,42.205454259058776,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,15,0.64,0.9998,-0.001,0.0255,84.08916452999998,41.95943286055951,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,96.93853895000007,42.205454259058776,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,16,0.58,0.998,-0.001,0.0255,29.88526643999998,51.31237059442895,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,16,0.58,0.998,-0.0005,0.0265,52.91087816000002,45.323058638060104,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,16,0.58,0.9998,-0.001,0.0255,29.88526643999998,51.31237059442895,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,52.75087816000001,45.323058638060104,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,16,0.6,0.998,-0.001,0.0255,29.88526643999998,51.31237059442895,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,16,0.6,0.998,-0.0005,0.0265,52.91087816000002,45.323058638060104,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,16,0.6,0.9998,-0.001,0.0255,29.88526643999998,51.31237059442895,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,52.75087816000001,45.323058638060104,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,16,0.64,0.998,-0.001,0.0255,29.88526643999998,51.31237059442895,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,16,0.64,0.998,-0.0005,0.0265,52.91087816000002,45.323058638060104,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,16,0.64,0.9998,-0.001,0.0255,29.88526643999998,51.31237059442895,60
mlp_h88_e500_gt1_wd2e4,472,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,52.75087816000001,45.323058638060104,60
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,14,0.58,0.998,-0.001,0.0255,27.06352543999997,59.44935973070484,60
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,14,0.58,0.998,-0.0005,0.0265,24.61701223999997,54.056956289199135,60
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,14,0.58,0.9998,-0.001,0.0255,27.06352543999997,59.44935973070484,60
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,24.657012239999943,54.056956289199135,60
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,14,0.6,0.998,-0.001,0.0255,27.06352543999997,59.44935973070484,60
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,14,0.6,0.998,-0.0005,0.0265,24.61701223999997,54.056956289199135,60
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,14,0.6,0.9998,-0.001,0.0255,27.06352543999997,59.44935973070484,60
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,14,0.6,0.9998,-0.0005,0.0265,24.657012239999943,54.056956289199135,60
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,14,0.64,0.998,-0.001,0.0255,27.06352543999997,59.44935973070484,60
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,14,0.64,0.998,-0.0005,0.0265,24.61701223999997,54.056956289199135,60
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,14,0.64,0.9998,-0.001,0.0255,27.06352543999997,59.44935973070484,60
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,14,0.64,0.9998,-0.0005,0.0265,24.657012239999943,54.056956289199135,60
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,15,0.58,0.998,-0.001,0.0255,1.2108556400001191,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,15,0.58,0.998,-0.0005,0.0265,-29.76281649999999,54.41610463530587,61
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,15,0.58,0.9998,-0.001,0.0255,1.2108556400001191,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,15,0.58,0.9998,-0.0005,0.0265,-29.76281649999999,54.41610463530587,61
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,15,0.6,0.998,-0.001,0.0255,1.2108556400001191,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,15,0.6,0.998,-0.0005,0.0265,-29.76281649999999,54.41610463530587,61
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,15,0.6,0.9998,-0.001,0.0255,1.2108556400001191,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,15,0.6,0.9998,-0.0005,0.0265,-29.76281649999999,54.41610463530587,61
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,15,0.64,0.998,-0.001,0.0255,1.2108556400001191,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,15,0.64,0.998,-0.0005,0.0265,-29.76281649999999,54.41610463530587,61
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,15,0.64,0.9998,-0.001,0.0255,1.2108556400001191,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,15,0.64,0.9998,-0.0005,0.0265,-29.76281649999999,54.41610463530587,61
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,16,0.58,0.998,-0.001,0.0255,4.441147300000048,46.79506718790405,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,16,0.58,0.998,-0.0005,0.0265,-15.740929159999906,48.797700691808394,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,16,0.58,0.9998,-0.001,0.0255,8.811147300000055,46.79506718790405,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,16,0.58,0.9998,-0.0005,0.0265,-15.3037785199999,48.480475455625744,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,16,0.6,0.998,-0.001,0.0255,4.441147300000048,46.79506718790405,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,16,0.6,0.998,-0.0005,0.0265,-15.740929159999906,48.797700691808394,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,16,0.6,0.9998,-0.001,0.0255,8.811147300000055,46.79506718790405,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,16,0.6,0.9998,-0.0005,0.0265,-15.3037785199999,48.480475455625744,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,16,0.64,0.998,-0.001,0.0255,4.441147300000048,46.79506718790405,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,16,0.64,0.998,-0.0005,0.0265,-15.740929159999906,48.797700691808394,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,16,0.64,0.9998,-0.001,0.0255,8.811147300000055,46.79506718790405,62
mlp_h88_e500_gt1_wd2e4,512,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,-15.3037785199999,48.480475455625744,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,14,0.58,0.998,-0.001,0.0255,111.34344286000002,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,14,0.58,0.998,-0.0005,0.0265,108.81718559999989,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,14,0.58,0.9998,-0.001,0.0255,114.81010786000003,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,108.81718559999989,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,14,0.6,0.998,-0.001,0.0255,111.34344286000002,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,14,0.6,0.998,-0.0005,0.0265,108.81718559999989,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,14,0.6,0.9998,-0.001,0.0255,114.81010786000003,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,108.81718559999989,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,14,0.64,0.998,-0.001,0.0255,111.34344286000002,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,14,0.64,0.998,-0.0005,0.0265,108.81718559999989,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,14,0.64,0.9998,-0.001,0.0255,114.81010786000003,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,108.81718559999989,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,15,0.58,0.998,-0.001,0.0255,1.2108556400001191,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,15,0.58,0.998,-0.0005,0.0265,-29.76281649999999,54.41610463530587,61
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,15,0.58,0.9998,-0.001,0.0255,1.2108556400001191,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,-29.76281649999999,54.41610463530587,61
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,15,0.6,0.998,-0.001,0.0255,1.2108556400001191,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,15,0.6,0.998,-0.0005,0.0265,-29.76281649999999,54.41610463530587,61
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,15,0.6,0.9998,-0.001,0.0255,1.2108556400001191,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,-29.76281649999999,54.41610463530587,61
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,15,0.64,0.998,-0.001,0.0255,1.2108556400001191,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,15,0.64,0.998,-0.0005,0.0265,-29.76281649999999,54.41610463530587,61
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,15,0.64,0.9998,-0.001,0.0255,1.2108556400001191,46.28325869622648,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,-29.76281649999999,54.41610463530587,61
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,16,0.58,0.998,-0.001,0.0255,4.286221480000063,46.79506718790405,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,16,0.58,0.998,-0.0005,0.0265,-15.610929159999909,48.70336414753674,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,16,0.58,0.9998,-0.001,0.0255,6.901147300000043,46.79506718790405,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,-15.423778519999908,48.56755534264574,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,16,0.6,0.998,-0.001,0.0255,4.286221480000063,46.79506718790405,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,16,0.6,0.998,-0.0005,0.0265,-15.610929159999909,48.70336414753674,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,16,0.6,0.9998,-0.001,0.0255,6.901147300000043,46.79506718790405,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,-15.423778519999908,48.56755534264574,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,16,0.64,0.998,-0.001,0.0255,4.286221480000063,46.79506718790405,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,16,0.64,0.998,-0.0005,0.0265,-15.610929159999909,48.70336414753674,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,16,0.64,0.9998,-0.001,0.0255,6.901147300000043,46.79506718790405,62
mlp_h88_e500_gt1_wd2e4,512,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,-15.423778519999908,48.56755534264574,62
mlp_h128_e560_gt25,353,2024-07-01,14,0.58,0.998,-0.001,0.0255,-52.69412954000001,73.54827034000002,54
mlp_h128_e560_gt25,353,2024-07-01,14,0.58,0.998,-0.0005,0.0265,-52.734129540000005,73.58827034000001,55
mlp_h128_e560_gt25,353,2024-07-01,14,0.58,0.9998,-0.001,0.0255,-51.974129540000014,73.54827034000002,54
mlp_h128_e560_gt25,353,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,-52.734129540000005,73.58827034000001,55
mlp_h128_e560_gt25,353,2024-07-01,14,0.6,0.998,-0.001,0.0255,-52.69412954000001,73.54827034000002,54
