variant,seed,target_gt,hidden,epochs,alpha,top_k,gap_min,gap_max,threshold,alloc,ret_pct,dd_pct,trades
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.0255,0.55,0.9998,-64.73347392000008,66.34414806603718,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.0255,0.6,0.998,-63.28347392000008,64.92660784746145,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.0255,0.6,0.9998,-64.73347392000008,66.34414806603718,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.0255,0.65,0.998,-63.28347392000008,64.92660784746145,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.0255,0.65,0.9998,-64.73347392000008,66.34414806603718,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.026,0.55,0.998,-57.77001474000008,59.57567783202524,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.026,0.55,0.9998,-57.80001474000007,59.64411080809441,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.026,0.6,0.998,-57.77001474000008,59.57567783202524,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.026,0.6,0.9998,-57.80001474000007,59.64411080809441,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.026,0.65,0.998,-57.77001474000008,59.57567783202524,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.026,0.65,0.9998,-57.80001474000007,59.64411080809441,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.0265,0.55,0.998,-60.13409148000009,61.886832217369644,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.0265,0.55,0.9998,-60.414091480000074,62.160564121646345,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.0265,0.6,0.998,-60.13409148000009,61.886832217369644,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.0265,0.6,0.9998,-60.414091480000074,62.160564121646345,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.0265,0.65,0.998,-60.13409148000009,61.886832217369644,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.001,0.0265,0.65,0.9998,-60.414091480000074,62.160564121646345,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.025,0.55,0.998,-63.28347392000008,64.92660784746145,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.025,0.55,0.9998,-64.73347392000008,66.34414806603718,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.025,0.6,0.998,-63.28347392000008,64.92660784746145,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.025,0.6,0.9998,-64.73347392000008,66.34414806603718,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.025,0.65,0.998,-63.28347392000008,64.92660784746145,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.025,0.65,0.9998,-64.73347392000008,66.34414806603718,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.0255,0.55,0.998,-63.28347392000008,64.92660784746145,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.0255,0.55,0.9998,-64.73347392000008,66.34414806603718,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.0255,0.6,0.998,-63.28347392000008,64.92660784746145,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.0255,0.6,0.9998,-64.73347392000008,66.34414806603718,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.0255,0.65,0.998,-63.28347392000008,64.92660784746145,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.0255,0.65,0.9998,-64.73347392000008,66.34414806603718,58
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.026,0.55,0.998,-57.77001474000008,59.57567783202524,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.026,0.55,0.9998,-57.80001474000007,59.64411080809441,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.026,0.6,0.998,-57.77001474000008,59.57567783202524,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.026,0.6,0.9998,-57.80001474000007,59.64411080809441,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.026,0.65,0.998,-57.77001474000008,59.57567783202524,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.026,0.65,0.9998,-57.80001474000007,59.64411080809441,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.0265,0.55,0.998,-60.13409148000009,61.886832217369644,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.0265,0.55,0.9998,-60.414091480000074,62.160564121646345,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.0265,0.6,0.998,-60.13409148000009,61.886832217369644,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.0265,0.6,0.9998,-60.414091480000074,62.160564121646345,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.0265,0.65,0.998,-60.13409148000009,61.886832217369644,61
mlp_h72_e380_gt15,422,0.015,72,380,16,4,-0.0005,0.0265,0.65,0.9998,-60.414091480000074,62.160564121646345,61
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.025,0.55,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.025,0.55,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.025,0.6,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.025,0.6,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.025,0.65,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.025,0.65,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.0255,0.55,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.0255,0.55,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.0255,0.6,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.0255,0.6,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.0255,0.65,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.0255,0.65,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.026,0.55,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.026,0.55,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.026,0.6,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.026,0.6,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.026,0.65,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.026,0.65,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.0265,0.55,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.0265,0.55,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.0265,0.6,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.0265,0.6,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.0265,0.65,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0015,0.0265,0.65,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.025,0.55,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.025,0.55,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.025,0.6,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.025,0.6,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.025,0.65,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.025,0.65,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.0255,0.55,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.0255,0.55,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.0255,0.6,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.0255,0.6,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.0255,0.65,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.0255,0.65,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.026,0.55,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.026,0.55,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.026,0.6,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.026,0.6,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.026,0.65,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.026,0.65,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.0265,0.55,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.0265,0.55,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.0265,0.6,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.0265,0.6,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.0265,0.65,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.001,0.0265,0.65,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.025,0.55,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.025,0.55,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.025,0.6,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.025,0.6,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.025,0.65,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.025,0.65,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.0255,0.55,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.0255,0.55,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.0255,0.6,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.0255,0.6,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.0255,0.65,0.998,-46.219744069999926,48.02672510999994,50
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.0255,0.65,0.9998,-49.719408629999926,51.87672510999993,51
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.026,0.55,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.026,0.55,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.026,0.6,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.026,0.6,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.026,0.65,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.026,0.65,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.0265,0.55,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.0265,0.55,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.0265,0.6,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.0265,0.6,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.0265,0.65,0.998,-47.40940862999993,49.106725109999935,52
mlp_h40_e280_gt5,430,0.005,40,280,14,2,-0.0005,0.0265,0.65,0.9998,-48.27940862999992,49.97672510999994,52
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.025,0.55,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.025,0.55,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.025,0.6,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.025,0.6,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.025,0.65,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.025,0.65,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.0255,0.55,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.0255,0.55,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.0255,0.6,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.0255,0.6,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.0255,0.65,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.0255,0.65,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.026,0.55,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.026,0.55,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.026,0.6,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.026,0.6,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.026,0.65,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.026,0.65,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.0265,0.55,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.0265,0.55,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.0265,0.6,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.0265,0.6,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.0265,0.65,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0015,0.0265,0.65,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.025,0.55,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.025,0.55,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.025,0.6,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.025,0.6,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.025,0.65,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.025,0.65,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.0255,0.55,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.0255,0.55,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.0255,0.6,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.0255,0.6,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.0255,0.65,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.0255,0.65,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.026,0.55,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.026,0.55,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.026,0.6,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.026,0.6,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.026,0.65,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.026,0.65,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.0265,0.55,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.0265,0.55,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.0265,0.6,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.0265,0.6,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.0265,0.65,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.001,0.0265,0.65,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.025,0.55,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.025,0.55,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.025,0.6,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.025,0.6,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.025,0.65,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.025,0.65,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.0255,0.55,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.0255,0.55,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.0255,0.6,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.0255,0.6,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.0255,0.65,0.998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.0255,0.65,0.9998,-47.90471183999998,51.66243079057702,58
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.026,0.55,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.026,0.55,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.026,0.6,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.026,0.6,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.026,0.65,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.026,0.65,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.0265,0.55,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.0265,0.55,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.0265,0.6,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.0265,0.6,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.0265,0.65,0.998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,3,-0.0005,0.0265,0.65,0.9998,-48.00471183999998,51.75907119318804,59
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.025,0.55,0.998,-54.7814917,62.3615441173594,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.025,0.55,0.9998,-54.7814917,62.3615441173594,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.025,0.6,0.998,-54.7814917,62.3615441173594,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.025,0.6,0.9998,-54.7814917,62.3615441173594,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.025,0.65,0.998,-54.7814917,62.3615441173594,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.025,0.65,0.9998,-54.7814917,62.3615441173594,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.0255,0.55,0.998,-52.834399879999964,60.293162288508505,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.0255,0.55,0.9998,-52.834399879999964,60.293162288508505,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.0255,0.6,0.998,-52.834399879999964,60.293162288508505,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.0255,0.6,0.9998,-52.834399879999964,60.293162288508505,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.0255,0.65,0.998,-52.834399879999964,60.293162288508505,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.0255,0.65,0.9998,-52.834399879999964,60.293162288508505,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.026,0.55,0.998,-55.58585763999996,63.14821007334959,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.026,0.55,0.9998,-55.58585763999996,63.14821007334959,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.026,0.6,0.998,-55.58585763999996,63.14821007334959,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.026,0.6,0.9998,-55.58585763999996,63.14821007334959,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.026,0.65,0.998,-55.58585763999996,63.14821007334959,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.026,0.65,0.9998,-55.58585763999996,63.14821007334959,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.0265,0.55,0.998,-55.58585763999996,63.14821007334959,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.0265,0.55,0.9998,-55.58585763999996,63.14821007334959,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.0265,0.6,0.998,-55.58585763999996,63.14821007334959,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.0265,0.6,0.9998,-55.58585763999996,63.14821007334959,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.0265,0.65,0.998,-55.58585763999996,63.14821007334959,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.0015,0.0265,0.65,0.9998,-55.58585763999996,63.14821007334959,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.001,0.025,0.55,0.998,-52.8693203,61.520468322738374,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.001,0.025,0.55,0.9998,-52.8693203,61.520468322738374,64
mlp_h40_e280_gt5,430,0.005,40,280,14,4,-0.001,0.025,0.6,0.998,-52.8693203,61.520468322738374,64
