seed,score_base_start,alpha,threshold,alloc,gap_min,gap_max,max_broken_rate,min_red_rate,max_limit_down,max_pullback,ret_pct,dd_pct,trades
437,2025-07-01,15,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-34.305745789999996,65.99569516768146,59
437,2025-07-01,15,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-40.72574578999999,65.96670125640281,58
437,2025-07-01,15,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-40.72574578999999,65.96670125640281,58
437,2025-07-01,15,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-33.565745790000015,65.99569516768146,59
437,2025-07-01,15,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-33.565745790000015,65.99569516768146,59
437,2025-07-01,15,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-40.595745789999995,65.96670125640281,58
437,2025-07-01,15,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-40.595745789999995,65.96670125640281,58
437,2025-07-01,15,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-34.305745789999996,65.99569516768146,59
437,2025-07-01,15,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-34.305745789999996,65.99569516768146,59
437,2025-07-01,15,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-40.72574578999999,65.96670125640281,58
437,2025-07-01,15,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-40.72574578999999,65.96670125640281,58
437,2025-07-01,15,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-33.565745790000015,65.99569516768146,59
437,2025-07-01,15,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-33.565745790000015,65.99569516768146,59
437,2025-07-01,15,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-40.595745789999995,65.96670125640281,58
437,2025-07-01,15,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-40.595745789999995,65.96670125640281,58
437,2025-07-01,15,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-34.305745789999996,65.99569516768146,59
437,2025-07-01,15,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-34.305745789999996,65.99569516768146,59
437,2025-07-01,15,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-40.72574578999999,65.96670125640281,58
437,2025-07-01,15,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-40.72574578999999,65.96670125640281,58
437,2025-07-01,15,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-33.565745790000015,65.99569516768146,59
437,2025-07-01,15,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-33.565745790000015,65.99569516768146,59
437,2025-07-01,15,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-40.595745789999995,65.96670125640281,58
437,2025-07-01,15,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-40.595745789999995,65.96670125640281,58
437,2025-07-01,15,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-34.305745789999996,65.99569516768146,59
437,2025-07-01,15,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-34.305745789999996,65.99569516768146,59
437,2025-07-01,15,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-40.72574578999999,65.96670125640281,58
437,2025-07-01,15,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-40.72574578999999,65.96670125640281,58
437,2025-07-01,15,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-33.565745790000015,65.99569516768146,59
437,2025-07-01,15,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-33.565745790000015,65.99569516768146,59
437,2025-07-01,16,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,18.56425421000003,55.02633206726587,61
437,2025-07-01,16,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-28.14574579000003,64.79728016816469,62
437,2025-07-01,16,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-28.14574579000003,64.79728016816469,62
438,2024-01-01,14,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-52.14387570999995,72.79040781840978,60
438,2024-01-01,14,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-52.14387570999995,72.79040781840978,60
438,2024-01-01,14,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-52.853875709999954,73.2957902187381,60
438,2024-01-01,14,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-52.853875709999954,73.2957902187381,60
438,2024-01-01,14,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-52.14387570999995,72.79040781840978,60
438,2024-01-01,14,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-52.14387570999995,72.79040781840978,60
438,2024-01-01,14,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-52.853875709999954,73.2957902187381,60
438,2024-01-01,14,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-52.853875709999954,73.2957902187381,60
438,2024-01-01,14,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-52.14387570999995,72.79040781840978,60
438,2024-01-01,14,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-52.14387570999995,72.79040781840978,60
438,2024-01-01,14,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-52.853875709999954,73.2957902187381,60
438,2024-01-01,14,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-52.853875709999954,73.2957902187381,60
438,2024-01-01,14,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-52.14387570999995,72.79040781840978,60
438,2024-01-01,14,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-52.14387570999995,72.79040781840978,60
438,2024-01-01,14,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-52.853875709999954,73.2957902187381,60
438,2024-01-01,14,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-52.853875709999954,73.2957902187381,60
438,2024-01-01,14,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-52.14387570999995,72.79040781840978,60
438,2024-01-01,14,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-52.14387570999995,72.79040781840978,60
438,2024-01-01,14,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-52.853875709999954,73.2957902187381,60
438,2024-01-01,14,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-52.853875709999954,73.2957902187381,60
438,2024-01-01,14,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.27469864999996,77.9871788350144,59
438,2024-01-01,14,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-63.27469864999996,77.9871788350144,59
438,2024-01-01,15,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-50.522622319999975,75.79058960274119,59
438,2024-01-01,15,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-50.522622319999975,75.79058960274119,59
438,2024-01-01,15,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-50.44262231999998,75.7274154835456,59
438,2024-01-01,15,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-50.44262231999998,75.7274154835456,59
438,2024-01-01,15,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-50.522622319999975,75.79058960274119,59
438,2024-01-01,15,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-50.522622319999975,75.79058960274119,59
438,2024-01-01,15,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-50.44262231999998,75.7274154835456,59
438,2024-01-01,15,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-50.44262231999998,75.7274154835456,59
438,2024-01-01,15,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-50.522622319999975,75.79058960274119,59
438,2024-01-01,15,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-50.522622319999975,75.79058960274119,59
438,2024-01-01,15,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-50.44262231999998,75.7274154835456,59
438,2024-01-01,15,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-50.44262231999998,75.7274154835456,59
438,2024-01-01,15,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-50.522622319999975,75.79058960274119,59
438,2024-01-01,15,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-50.522622319999975,75.79058960274119,59
438,2024-01-01,15,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-50.44262231999998,75.7274154835456,59
438,2024-01-01,15,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-50.44262231999998,75.7274154835456,59
438,2024-01-01,15,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-50.522622319999975,75.79058960274119,59
438,2024-01-01,15,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-50.522622319999975,75.79058960274119,59
438,2024-01-01,15,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-50.44262231999998,75.7274154835456,59
438,2024-01-01,15,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-50.44262231999998,75.7274154835456,59
438,2024-01-01,15,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-44.00813608999998,74.68149984645879,58
438,2024-01-01,15,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-44.00813608999998,74.68149984645879,58
438,2024-01-01,16,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-67.37071547999996,79.08993154399296,61
438,2024-01-01,16,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-67.37071547999996,79.08993154399296,61
438,2024-01-01,16,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-68.92339320999999,79.37632962080058,60
438,2024-01-01,16,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-68.92339320999999,79.37632962080058,60
438,2024-01-01,16,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-66.14071547999997,77.49478503430419,61
438,2024-01-01,16,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-66.14071547999997,77.49478503430419,61
438,2024-01-01,16,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-67.08339320999998,78.86303990233637,60
438,2024-01-01,16,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-67.08339320999998,78.86303990233637,60
438,2024-01-01,16,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-67.37071547999996,79.08993154399296,61
438,2024-01-01,16,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-67.37071547999996,79.08993154399296,61
438,2024-01-01,16,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-68.92339320999999,79.37632962080058,60
438,2024-01-01,16,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-68.92339320999999,79.37632962080058,60
438,2024-01-01,16,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-66.14071547999997,77.49478503430419,61
438,2024-01-01,16,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-66.14071547999997,77.49478503430419,61
438,2024-01-01,16,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-67.08339320999998,78.86303990233637,60
438,2024-01-01,16,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-67.08339320999998,78.86303990233637,60
438,2024-01-01,16,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-67.37071547999996,79.08993154399296,61
438,2024-01-01,16,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-67.37071547999996,79.08993154399296,61
438,2024-01-01,16,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-68.92339320999999,79.37632962080058,60
438,2024-01-01,16,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-68.92339320999999,79.37632962080058,60
438,2024-01-01,16,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-66.14071547999997,77.49478503430419,61
438,2024-01-01,16,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-66.14071547999997,77.49478503430419,61
438,2024-01-01,16,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-67.08339320999998,78.86303990233637,60
438,2024-01-01,16,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-67.08339320999998,78.86303990233637,60
438,2024-01-01,16,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-67.37071547999996,79.08993154399296,61
438,2024-01-01,16,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-67.37071547999996,79.08993154399296,61
438,2024-01-01,16,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-68.92339320999999,79.37632962080058,60
438,2024-01-01,16,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-68.92339320999999,79.37632962080058,60
438,2024-01-01,16,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-66.14071547999997,77.49478503430419,61
438,2024-01-01,16,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-66.14071547999997,77.49478503430419,61
438,2024-01-01,16,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-67.08339320999998,78.86303990233637,60
438,2024-01-01,16,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-67.08339320999998,78.86303990233637,60
438,2024-01-01,16,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-67.37071547999996,79.08993154399296,61
438,2024-01-01,16,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-67.37071547999996,79.08993154399296,61
438,2024-01-01,16,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-68.92339320999999,79.37632962080058,60
438,2024-01-01,16,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-68.92339320999999,79.37632962080058,60
438,2024-01-01,16,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-66.14071547999997,77.49478503430419,61
438,2024-01-01,16,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-66.14071547999997,77.49478503430419,61
438,2024-01-01,16,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-67.08339320999998,78.86303990233637,60
438,2024-01-01,16,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-67.08339320999998,78.86303990233637,60
438,2024-07-01,14,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-67.37071547999996,79.08993154399296,61
438,2024-07-01,14,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-67.37071547999996,79.08993154399296,61
438,2024-07-01,14,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-68.92339320999999,79.37632962080058,60
438,2024-07-01,14,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-68.92339320999999,79.37632962080058,60
438,2024-07-01,14,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-66.14071547999997,77.49478503430419,61
438,2024-07-01,14,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-66.14071547999997,77.49478503430419,61
438,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-67.08339320999998,78.86303990233637,60
438,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-67.08339320999998,78.86303990233637,60
438,2024-07-01,14,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-67.37071547999996,79.08993154399296,61
438,2024-07-01,14,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-67.37071547999996,79.08993154399296,61
438,2024-07-01,14,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-68.92339320999999,79.37632962080058,60
438,2024-07-01,14,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-68.92339320999999,79.37632962080058,60
438,2024-07-01,14,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-66.14071547999997,77.49478503430419,61
438,2024-07-01,14,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-66.14071547999997,77.49478503430419,61
438,2024-07-01,14,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-67.08339320999998,78.86303990233637,60
438,2024-07-01,14,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-67.08339320999998,78.86303990233637,60
438,2024-07-01,14,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-67.37071547999996,79.08993154399296,61
438,2024-07-01,14,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-67.37071547999996,79.08993154399296,61
438,2024-07-01,14,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-68.92339320999999,79.37632962080058,60
438,2024-07-01,14,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-68.92339320999999,79.37632962080058,60
438,2024-07-01,14,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-66.14071547999997,77.49478503430419,61
438,2024-07-01,14,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-66.14071547999997,77.49478503430419,61
438,2024-07-01,14,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-67.08339320999998,78.86303990233637,60
