strategy,signal_date,buy_date,sell_date,stock_code,stock_name,pick_rank,score,raw_prob,board_count,buy_price,sell_price,buy_fee,sell_fee,pnl,pnl_pct,equity_after,sell_logic
score_rawprob,2025-04-29,2025-04-30,2025-05-07,688280,精进电动,1,0.9999999999986946,0.5037195159640325,1,6.2,10.06,5.0,5.0,2306.0,0.6190604026845637,6059.0154510000075,T+2收盘上涨35.16%>=6%，延长到T+3收盘卖出
score_rawprob,2025-05-08,2025-05-09,2025-05-12,600375,汉马科技,1,0.9999999999966733,0.4999959778052757,1,6.31,6.12,5.0,5.0,-181.0,-0.03184377199155524,5878.0154510000075,T+2收盘上涨-3.01%未触发延长，T+2收盘卖出
score_rawprob,2025-05-13,2025-05-14,2025-05-15,002331,皖通科技,1,0.9999999999921748,0.4958865362182727,1,9.47389053,8.23859881,5.0,5.0,-751.175032000001,-0.1320321482292616,5126.8404190000065,T+2收盘上涨-13.04%未触发延长，T+2收盘卖出
score_rawprob,2025-05-16,2025-05-19,2025-05-21,002190,成飞集成,1,0.9999999999991407,0.5052212055207372,8,38.33,38.25,5.0,5.0,-18.0,-0.004689942678478374,5108.8404190000065,T+2收盘上涨10.88%>=6%，延长到T+3收盘卖出
score_rawprob,2025-05-22,2025-05-23,2025-05-26,600279,重庆港,1,0.9999999999999408,0.5165813925501541,1,6.951973,6.33622682,5.0,5.0,-441.02232599999934,-0.09053332452269017,4667.818093000007,T+2收盘上涨-8.86%未触发延长，T+2收盘卖出
score_rawprob,2025-05-27,2025-05-28,2025-05-29,603607,京华激光,1,0.9999999999999999,0.548766768464731,4,31.41234129,32.95302782,5.0,5.0,144.06865300000027,0.04579082391614355,4811.886746000007,T+2收盘上涨4.90%未触发延长，T+2收盘卖出
score_rawprob,2025-05-30,2025-06-03,2025-06-05,002250,联化科技,1,1.0,0.6023661744364621,2,9.70169724,11.94746049,5.0,5.0,888.3053,0.22861006371742149,5700.192046000007,T+2收盘上涨11.93%>=6%，延长到T+3收盘卖出
score_rawprob,2025-06-06,2025-06-09,2025-06-11,300584,海辰药业,1,1.0,0.554298619280346,1,36.0,38.25,5.0,5.0,215.0,0.059639389736477116,5915.192046000007,T+2收盘上涨17.42%>=6%，延长到T+3收盘卖出
score_rawprob,2025-06-12,2025-06-13,2025-06-17,600281,华阳新材,1,0.9999999999999887,0.5244121050590758,2,6.71,8.45,5.0,5.0,1381.999999999999,0.2572119858552018,7297.1920460000065,T+2收盘上涨14.46%>=6%，延长到T+3收盘卖出
score_rawprob,2025-06-18,2025-06-19,2025-06-23,600110,诺德股份,1,0.9743878066687333,0.3616475272546248,2,4.47,5.67,5.0,5.0,1910.000000000001,0.2668715942433982,9207.192046000007,T+2收盘上涨15.21%>=6%，延长到T+3收盘卖出
score_rawprob,2025-06-25,2025-06-26,2025-06-30,002846,英联股份,1,0.9999999995378,0.48187679552737767,4,17.5,19.96,5.0,5.0,1220.0,0.1393489434608795,10427.192046000007,T+2收盘上涨12.57%>=6%，延长到T+3收盘卖出
score_rawprob,2025-07-01,2025-07-02,2025-07-03,002651,利君股份,1,0.9999999999998084,0.5110179105295982,1,13.1513221,12.0371405,5.0,5.0,-789.9271200000003,-0.08575979933534304,9637.264926000007,T+2收盘上涨-8.47%未触发延长，T+2收盘卖出
score_rawprob,2025-07-04,2025-07-07,2025-07-08,601003,柳钢股份,1,0.9999999999999999,0.5473874798467981,4,5.32,5.23,5.0,5.0,-172.0,-0.017952197056674668,9465.264926000007,T+2收盘上涨-1.69%未触发延长，T+2收盘卖出
score_rawprob,2025-07-09,2025-07-10,2025-07-11,600744,华银电力,1,0.9999999981238012,0.47591231646578075,5,8.11,8.58,5.0,5.0,507.0,0.05680035850324894,9972.264926000007,T+2收盘上涨5.80%未触发延长，T+2收盘卖出
score_rawprob,2025-07-14,2025-07-15,2025-07-16,300006,莱美药业,1,1.0,0.5883447046838011,1,4.81,4.99,5.0,5.0,350.0,0.03636363636363636,10322.264926000007,T+2收盘上涨3.74%未触发延长，T+2收盘卖出
score_rawprob,2025-07-17,2025-07-18,2025-07-21,002393,力生制药,1,0.999999999989419,0.4947551611152208,3,26.33,26.84,5.0,5.0,143.0,0.018092105263157895,10465.264926000007,T+2收盘上涨1.94%未触发延长，T+2收盘卖出
score_rawprob,2025-07-22,2025-07-23,2025-07-25,688585,上纬新材,1,0.9999999999999765,0.520033000208542,10,47.5,66.06,5.0,5.0,3702.0,0.3894792214623882,14167.264926000007,T+2收盘上涨18.74%>=6%，延长到T+3收盘卖出
score_rawprob,2025-07-29,2025-07-30,2025-08-01,688110,东芯股份,1,0.9999999746484902,0.4647565966792997,1,49.03,57.4,5.0,5.0,1664.0,0.16960554479665682,15831.264926000007,T+2收盘上涨32.08%>=6%，延长到T+3收盘卖出
score_rawprob,2025-08-04,2025-08-05,2025-08-06,300584,海辰药业,1,0.9999999999999987,0.5358940287063824,1,42.53,44.72,5.0,5.0,647.0,0.05068943904732059,16478.264926000007,T+2收盘上涨5.15%未触发延长，T+2收盘卖出
score_rawprob,2025-08-07,2025-08-08,2025-08-11,603767,中马传动,1,1.0,0.6408406437268159,5,30.08,30.18,5.0,5.0,40.0,0.0026586905948820204,16518.264926000007,T+2收盘上涨0.33%未触发延长，T+2收盘卖出
score_rawprob,2025-08-12,2025-08-13,2025-08-15,600246,万通发展,1,0.9999999999977711,0.5015996614023672,3,9.15,10.64,5.0,5.0,2672.0,0.16218512898330803,19190.264926000007,T+2收盘上涨19.67%>=6%，延长到T+3收盘卖出
